Graph,K,Seed,Cut,Epsilon,Imbalance,Time,MaxRSS,Threads,Failed
"kmer_V1r",1000,1,11320956,0.03,0.001551,101.949,15761044,96,0
"kmer_V1r",128,1,10437357,0.03,0.001028,39.115,15645276,96,0
"kmer_V1r",37,1,9607624,0.03,0.001875,33.902,14592572,96,0
"kmer_V1r",64,1,10013793,0.03,0.001581,36.481,14695840,96,0
"kmer_V1r",8,1,7225543,0.03,0.001628,30.292,14632192,96,0
"kmer_V1r",91,1,10270572,0.03,0.001137,36.158,15489308,96,0
"kmer_V1r",1000,2,11319095,0.03,0.001953,101.591,15755200,96,0
"kmer_V1r",128,2,10423503,0.03,0.001523,38.938,15631564,96,0
"kmer_V1r",37,2,9621515,0.03,0.001157,34.49,14597784,96,0
"kmer_V1r",64,2,9990753,0.03,0.000924,33.876,14672572,96,0
"kmer_V1r",8,2,7276986,0.03,0.003694,29.509,14448132,96,0
"kmer_V1r",91,2,10266949,0.03,0.001102,36.257,15491128,96,0
"kmer_V1r",1000,3,11324102,0.03,0.001991,100.815,15777376,96,0
"kmer_V1r",128,3,10413748,0.03,0.001017,39.08,15615560,96,0
"kmer_V1r",37,3,9576204,0.03,0.001393,34.117,14621900,96,0
"kmer_V1r",64,3,9995329,0.03,0.001277,35.946,14647532,96,0
"kmer_V1r",8,3,7255124,0.03,0.001511,29.529,14395348,96,0
"kmer_V1r",91,3,10248774,0.03,0.002065,38.187,15507276,96,0
"kmer_V1r",1000,4,11322272,0.03,0.003065,100.61,15753760,96,0
"kmer_V1r",128,4,10421585,0.03,0.001129,39.15,15615900,96,0
"kmer_V1r",37,4,9571140,0.03,0.001301,34.143,14812024,96,0
"kmer_V1r",64,4,9993719,0.03,0.001575,33.755,14875288,96,0
"kmer_V1r",8,4,7317889,0.03,0.003542,30.489,14607472,96,0
"kmer_V1r",91,4,10264449,0.03,0.000964,36.159,15516640,96,0
"kmer_V1r",1000,5,11314654,0.03,0.002369,100.676,15760204,96,0
"kmer_V1r",128,5,10423265,0.03,0.001639,39.112,15636500,96,0
"kmer_V1r",37,5,9629460,0.03,0.002064,34.095,14793912,96,0
"kmer_V1r",64,5,9985571,0.03,0.001367,36.144,14847340,96,0
"kmer_V1r",8,5,7213211,0.03,0.001144,30.029,14438868,96,0
"kmer_V1r",91,5,10312455,0.03,0.001026,37.552,15500224,96,0
"kmer_V2a",1000,1,663083,0.03,0.017701,7.706,4406736,96,0
"kmer_V2a",128,1,429276,0.03,0.002584,3.404,3883612,96,0
"kmer_V2a",37,1,359831,0.03,0.010811,2.9,3655472,96,0
"kmer_V2a",64,1,381009,0.03,0.004167,2.968,3645812,96,0
"kmer_V2a",8,1,273228,0.03,0.00025,2.729,3587572,96,0
"kmer_V2a",91,1,404629,0.03,0.001369,3.186,3875664,96,0
"kmer_V2a",1000,2,663615,0.03,0.022822,8.04,4400360,96,0
"kmer_V2a",128,2,426507,0.03,0.003074,3.4,3908992,96,0
"kmer_V2a",37,2,362652,0.03,0.001547,2.905,3657760,96,0
"kmer_V2a",64,2,378697,0.03,0.000568,3.026,3658624,96,0
"kmer_V2a",8,2,273531,0.03,0.000211,2.804,3589160,96,0
"kmer_V2a",91,2,394999,0.03,0.004652,3.179,3872652,96,0
"kmer_V2a",1000,3,665532,0.03,0.017532,7.639,4412508,96,0
"kmer_V2a",128,3,432074,0.03,0.001493,3.333,3881536,96,0
"kmer_V2a",37,3,359247,0.03,0.010307,2.913,3643312,96,0
"kmer_V2a",64,3,382164,0.03,0.000654,3.098,3670460,96,0
"kmer_V2a",8,3,276159,0.03,0.00059,2.748,3607048,96,0
"kmer_V2a",91,3,394608,0.03,0.00156,3.147,3870288,96,0
"kmer_V2a",1000,4,665116,0.03,0.015364,7.284,4406092,96,0
"kmer_V2a",128,4,430819,0.03,0.001412,3.363,3906884,96,0
"kmer_V2a",37,4,358509,0.03,0.00423,2.964,3707244,96,0
"kmer_V2a",64,4,381333,0.03,0.002109,2.974,3649480,96,0
"kmer_V2a",8,4,273798,0.03,0.004644,2.781,3650356,96,0
"kmer_V2a",91,4,399672,0.03,0.002568,3.226,3866160,96,0
"kmer_V2a",1000,5,664811,0.03,0.019439,7.985,4417144,96,0
"kmer_V2a",128,5,428040,0.03,0.001967,3.336,3882972,96,0
"kmer_V2a",37,5,359135,0.03,0.000592,2.912,3655584,96,0
"kmer_V2a",64,5,380909,0.03,0.000547,3.016,3649664,96,0
"kmer_V2a",8,5,270938,0.03,2e-04,2.732,3608896,96,0
"kmer_V2a",91,5,398271,0.03,0.000755,3.234,3856416,96,0
"kron_g500-simple-logn19",1000,1,20989952,0.03,0.028571,4.728,1761632,96,0
"kron_g500-simple-logn19",128,1,18157963,0.03,0.029785,3.693,1196464,96,0
"kron_g500-simple-logn19",37,1,13440539,0.03,0.029993,2.716,1823020,96,0
"kron_g500-simple-logn19",64,1,16529217,0.03,0.029907,3.113,1450788,96,0
"kron_g500-simple-logn19",8,1,7421695,0.03,0.029999,0.502,446596,96,0
"kron_g500-simple-logn19",91,1,17398670,0.03,0.029851,2.886,1127564,96,0
"kron_g500-simple-logn19",1000,2,20991210,0.03,0.028571,4.807,1357228,96,0
"kron_g500-simple-logn19",128,2,18168961,0.03,0.029785,3.677,1220376,96,0
"kron_g500-simple-logn19",37,2,13502364,0.03,0.029993,1.855,877324,96,0
"kron_g500-simple-logn19",64,2,16608910,0.03,0.029907,2.739,1490976,96,0
"kron_g500-simple-logn19",8,2,8198866,0.03,0.029999,0.997,720552,96,0
"kron_g500-simple-logn19",91,2,17356114,0.03,0.029851,3.103,1132732,96,0
"kron_g500-simple-logn19",1000,3,20970642,0.03,0.028571,4.41,1470844,96,0
"kron_g500-simple-logn19",128,3,18172102,0.03,0.029785,3.568,1156556,96,0
"kron_g500-simple-logn19",37,3,13421859,0.03,0.029993,1.973,648352,96,0
"kron_g500-simple-logn19",64,3,16516367,0.03,0.029907,2.767,1092468,96,0
"kron_g500-simple-logn19",8,3,8187477,0.03,0.029999,0.856,464080,96,0
"kron_g500-simple-logn19",91,3,17452293,0.03,0.029851,3.633,1247964,96,0
"kron_g500-simple-logn19",1000,4,20974567,0.03,0.028571,5.015,1466516,96,0
"kron_g500-simple-logn19",128,4,18587912,0.03,0.029785,3.847,1392240,96,0
"kron_g500-simple-logn19",37,4,13508571,0.03,0.029993,1.705,671328,96,0
"kron_g500-simple-logn19",64,4,16641667,0.03,0.029907,2.867,1035820,96,0
"kron_g500-simple-logn19",8,4,7465400,0.03,0.029999,0.632,544744,96,0
"kron_g500-simple-logn19",91,4,17524669,0.03,0.029851,2.927,1213284,96,0
"kron_g500-simple-logn19",1000,5,20985154,0.03,0.028571,4.427,1453232,96,0
"kron_g500-simple-logn19",128,5,18576529,0.03,0.029785,3.387,1264396,96,0
"kron_g500-simple-logn19",37,5,13376999,0.03,0.029993,1.928,754832,96,0
"kron_g500-simple-logn19",64,5,16666854,0.03,0.029907,2.774,1126196,96,0
"kron_g500-simple-logn19",8,5,7531397,0.03,0.029999,0.544,482248,96,0
"kron_g500-simple-logn19",91,5,17296360,0.03,0.029851,3.223,1226684,96,0
"kron_g500-simple-logn20",1000,1,42814056,0.03,0.029552,10.328,2833308,96,0
"kron_g500-simple-logn20",128,1,36361169,0.03,0.029907,6.995,2554220,96,0
"kron_g500-simple-logn20",37,1,28949783,0.03,0.029993,4.494,1670564,96,0
"kron_g500-simple-logn20",64,1,34477369,0.03,0.029968,4.337,1167720,96,0
"kron_g500-simple-logn20",8,1,16272818,0.03,0.029999,1.722,658456,96,0
"kron_g500-simple-logn20",91,1,35285624,0.03,0.02994,6.039,1792712,96,0
"kron_g500-simple-logn20",1000,2,42786640,0.03,0.029552,10.049,2818064,96,0
"kron_g500-simple-logn20",128,2,36510416,0.03,0.029907,6.826,2149976,96,0
"kron_g500-simple-logn20",37,2,26045349,0.03,0.029993,3.052,963648,96,0
"kron_g500-simple-logn20",64,2,33375448,0.03,0.029968,6.355,1903024,96,0
"kron_g500-simple-logn20",8,2,15421814,0.03,0.029999,1.485,582800,96,0
"kron_g500-simple-logn20",91,2,35490735,0.03,0.02994,5.751,1738084,96,0
"kron_g500-simple-logn20",1000,3,42821916,0.03,0.029552,10.134,2802560,96,0
"kron_g500-simple-logn20",128,3,36423087,0.03,0.029907,6.702,2260664,96,0
"kron_g500-simple-logn20",37,3,26155154,0.03,0.029993,4.73,927788,96,0
"kron_g500-simple-logn20",64,3,34440688,0.03,0.029968,3.659,1176764,96,0
"kron_g500-simple-logn20",8,3,16848908,0.03,0.029999,1.802,663104,96,0
"kron_g500-simple-logn20",91,3,35742062,0.03,0.02994,5.136,1612404,96,0
"kron_g500-simple-logn20",1000,4,42844287,0.03,0.029552,10.125,2796876,96,0
"kron_g500-simple-logn20",128,4,37039047,0.03,0.029907,6.222,1793508,96,0
"kron_g500-simple-logn20",37,4,25771909,0.03,0.029993,3.663,1461284,96,0
"kron_g500-simple-logn20",64,4,33858936,0.03,0.029968,3.875,1061340,96,0
"kron_g500-simple-logn20",8,4,17440188,0.03,0.029999,1.493,618368,96,0
"kron_g500-simple-logn20",91,4,34982202,0.03,0.02994,12.469,4255084,96,0
"kron_g500-simple-logn20",1000,5,42847380,0.03,0.029552,9.91,2746340,96,0
"kron_g500-simple-logn20",128,5,36440673,0.03,0.029907,6.6,2138900,96,0
"kron_g500-simple-logn20",37,5,25884285,0.03,0.029993,4.287,946836,96,0
"kron_g500-simple-logn20",64,5,33946213,0.03,0.029968,4.411,1647336,96,0
"kron_g500-simple-logn20",8,5,15538177,0.03,0.029999,1.672,533064,96,0
"kron_g500-simple-logn20",91,5,35476062,0.03,0.02994,5.542,1612000,96,0
"kron_g500-simple-logn21",1000,1,86673312,0.03,0.029552,19.487,4463636,96,0
"kron_g500-simple-logn21",128,1,76476676,0.03,0.029968,10.745,2112880,96,0
"kron_g500-simple-logn21",37,1,54131087,0.03,0.029993,2.814,1036712,96,0
"kron_g500-simple-logn21",64,1,67504153,0.03,0.029999,4.89,1011392,96,0
"kron_g500-simple-logn21",8,1,30680495,0.03,0.029999,2.387,992256,96,0
"kron_g500-simple-logn21",91,1,72517122,0.03,0.029983,13.966,2396780,96,0
"kron_g500-simple-logn21",1000,2,86670831,0.03,0.029552,17.933,4281568,96,0
"kron_g500-simple-logn21",128,2,76919820,0.03,0.029968,9.87,2004448,96,0
"kron_g500-simple-logn21",37,2,57057779,0.03,0.029993,2.936,1799360,96,0
"kron_g500-simple-logn21",64,2,69033878,0.03,0.029999,6.919,1970576,96,0
"kron_g500-simple-logn21",8,2,27669426,0.03,0.029999,2.925,1432948,96,0
"kron_g500-simple-logn21",91,2,72050559,0.03,0.029983,11.77,2314272,96,0
"kron_g500-simple-logn21",1000,3,86647495,0.03,0.029552,18.191,4285928,96,0
"kron_g500-simple-logn21",128,3,76900593,0.03,0.029968,10.419,1915328,96,0
"kron_g500-simple-logn21",37,3,53188873,0.03,0.029993,2.864,1002528,96,0
"kron_g500-simple-logn21",64,3,68949017,0.03,0.029999,6.048,1112236,96,0
"kron_g500-simple-logn21",8,3,29735118,0.03,0.029999,3.781,1537060,96,0
"kron_g500-simple-logn21",91,3,73464196,0.03,0.029983,11.029,1868280,96,0
"kron_g500-simple-logn21",1000,4,86647856,0.03,0.029552,18.912,4452652,96,0
"kron_g500-simple-logn21",128,4,77784670,0.03,0.029968,8.2,1819288,96,0
"kron_g500-simple-logn21",37,4,54178844,0.03,0.029993,2.675,1685048,96,0
"kron_g500-simple-logn21",64,4,67822689,0.03,0.029999,5.281,979712,96,0
"kron_g500-simple-logn21",8,4,31086597,0.03,0.029999,3.247,987924,96,0
"kron_g500-simple-logn21",91,4,73742964,0.03,0.029983,9.813,1929304,96,0
"kron_g500-simple-logn21",1000,5,86641740,0.03,0.029552,20.897,4700020,96,0
"kron_g500-simple-logn21",128,5,78234927,0.03,0.029968,9.897,1763728,96,0
"kron_g500-simple-logn21",37,5,53686399,0.03,0.029993,2.473,1000536,96,0
"kron_g500-simple-logn21",64,5,66810581,0.03,0.029999,3.856,981032,96,0
"kron_g500-simple-logn21",8,5,25655812,0.03,0.029999,1.777,981504,96,0
"kron_g500-simple-logn21",91,5,71881925,0.03,0.029983,10.889,2266644,96,0
"ldoor",1000,1,2071793,0.03,0.029381,2.473,1279460,96,0
"ldoor",128,1,642661,0.03,0.029973,0.626,1301032,96,0
"ldoor",37,1,301183,0.03,0.0265,0.552,931632,96,0
"ldoor",64,1,425730,0.03,0.029841,0.515,1052988,96,0
"ldoor",8,1,96788,0.03,0.027717,0.125,352936,96,0
"ldoor",91,1,528984,0.03,0.029912,0.609,1276532,96,0
"ldoor",1000,2,2083004,0.03,0.029381,3.093,1406004,96,0
"ldoor",128,2,636627,0.03,0.029973,0.663,1287660,96,0
"ldoor",37,2,310878,0.03,0.029764,0.535,861272,96,0
"ldoor",64,2,424386,0.03,0.029975,0.506,1036924,96,0
"ldoor",8,2,84018,0.03,0.029993,0.121,346100,96,0
"ldoor",91,2,531621,0.03,0.029912,0.596,1259488,96,0
"ldoor",1000,3,2069177,0.03,0.029381,3.046,1274720,96,0
"ldoor",128,3,640698,0.03,0.029973,0.655,1295712,96,0
"ldoor",37,3,296392,0.03,0.029997,0.548,932044,96,0
"ldoor",64,3,432587,0.03,0.02937,0.548,1102336,96,0
"ldoor",8,3,90233,0.03,0.029246,0.124,347540,96,0
"ldoor",91,3,520928,0.03,0.02953,0.666,1231976,96,0
"ldoor",1000,4,2083683,0.03,0.029381,3.102,1376864,96,0
"ldoor",128,4,632251,0.03,0.029973,0.699,1315660,96,0
"ldoor",37,4,293728,0.03,0.029997,0.548,887580,96,0
"ldoor",64,4,429230,0.03,0.029975,0.561,1090564,96,0
"ldoor",8,4,91299,0.03,0.019895,0.152,344204,96,0
"ldoor",91,4,528765,0.03,0.029912,0.65,1252580,96,0
"ldoor",1000,5,2083103,0.03,0.029381,3.067,1273744,96,0
"ldoor",128,5,640951,0.03,0.029973,0.662,1312580,96,0
"ldoor",37,5,302382,0.03,0.028404,0.513,851624,96,0
"ldoor",64,5,424024,0.03,0.029975,0.515,1076424,96,0
"ldoor",8,5,91750,0.03,0.025423,0.129,351168,96,0
"ldoor",91,5,531705,0.03,0.029912,0.626,1252176,96,0
"Long_Coup_dt6",1000,1,8203571,0.03,0.029912,14.953,2422712,96,0
"Long_Coup_dt6",128,1,4023643,0.03,0.02995,2.696,2196624,96,0
"Long_Coup_dt6",37,1,2480831,0.03,0.029999,2.431,1937560,96,0
"Long_Coup_dt6",64,1,3020925,0.03,0.029993,2.436,2301396,96,0
"Long_Coup_dt6",8,1,1147639,0.03,0.029994,1.175,954760,96,0
"Long_Coup_dt6",91,1,3451655,0.03,0.029958,2.712,2311508,96,0
"Long_Coup_dt6",1000,2,8274679,0.03,0.029912,14.887,2474720,96,0
"Long_Coup_dt6",128,2,3964910,0.03,0.02995,2.58,2218732,96,0
"Long_Coup_dt6",37,2,2446775,0.03,0.029999,2.26,1887692,96,0
"Long_Coup_dt6",64,2,3003812,0.03,0.029993,2.349,2189380,96,0
"Long_Coup_dt6",8,2,1135087,0.03,0.03,1.169,990352,96,0
"Long_Coup_dt6",91,2,3493699,0.03,0.029958,2.912,2515484,96,0
"Long_Coup_dt6",1000,3,8197966,0.03,0.029912,14.692,2451032,96,0
"Long_Coup_dt6",128,3,3991771,0.03,0.02995,2.408,2217320,96,0
"Long_Coup_dt6",37,3,2405281,0.03,0.029999,2.277,1888788,96,0
"Long_Coup_dt6",64,3,3048599,0.03,0.029993,2.5,2179388,96,0
"Long_Coup_dt6",8,3,1111234,0.03,0.03,1.167,991456,96,0
"Long_Coup_dt6",91,3,3477309,0.03,0.029958,3.104,2368000,96,0
"Long_Coup_dt6",1000,4,8250262,0.03,0.029912,14.613,2360184,96,0
"Long_Coup_dt6",128,4,3991358,0.03,0.02995,2.837,2221276,96,0
"Long_Coup_dt6",37,4,2405063,0.03,0.029999,2.339,1782808,96,0
"Long_Coup_dt6",64,4,3164396,0.03,0.029993,2.543,2120492,96,0
"Long_Coup_dt6",8,4,1100663,0.03,0.026571,1.17,951532,96,0
"Long_Coup_dt6",91,4,3606302,0.03,0.029958,2.908,2464068,96,0
"Long_Coup_dt6",1000,5,8226023,0.03,0.029912,13.869,2359344,96,0
"Long_Coup_dt6",128,5,4023206,0.03,0.02995,2.388,2205384,96,0
"Long_Coup_dt6",37,5,2398059,0.03,0.029999,2.302,1921368,96,0
"Long_Coup_dt6",64,5,3018183,0.03,0.029993,2.478,2260884,96,0
"Long_Coup_dt6",8,5,1145001,0.03,0.029983,1.121,970708,96,0
"Long_Coup_dt6",91,5,3552698,0.03,0.029958,2.903,2459260,96,0
"mawi_201512020000",1000,1,22980270,0.03,0.02998,1678.909,7199856,96,0
"mawi_201512020000",128,1,22037990,0.03,0.029996,116.383,6404720,96,0
"mawi_201512020000",37,1,20405073,0.03,0.029999,26.54,4783060,96,0
"mawi_201512020000",64,1,21371159,0.03,0.029999,66.388,6495652,96,0
"mawi_201512020000",8,1,13630596,0.03,0.03,17.555,9623916,96,0
"mawi_201512020000",91,1,21751318,0.03,0.029999,125.979,6685968,96,0
"mawi_201512020000",1000,2,22964197,0.03,0.02998,809.64,5342128,96,0
"mawi_201512020000",128,2,22034661,0.03,0.029996,87.462,6419792,96,0
"mawi_201512020000",37,2,20414542,0.03,0.029999,49.997,9395864,96,0
"mawi_201512020000",64,2,21337821,0.03,0.029999,58.502,6838704,96,0
"mawi_201512020000",8,2,13752695,0.03,0.03,15.673,7174968,96,0
"mawi_201512020000",91,2,21737863,0.03,0.029999,84.054,6410884,96,0
"mawi_201512020000",1000,3,22977877,0.03,0.02998,1121.848,7119696,96,0
"mawi_201512020000",128,3,22033493,0.03,0.029996,47.91,4841104,96,0
"mawi_201512020000",37,3,20427647,0.03,0.029999,45.503,6703064,96,0
"mawi_201512020000",64,3,21343655,0.03,0.029999,67.713,9297800,96,0
"mawi_201512020000",8,3,13686739,0.03,0.03,17.613,9582800,96,0
"mawi_201512020000",91,3,21735657,0.03,0.029999,80.922,6874760,96,0
"mawi_201512020000",1000,4,22995124,0.03,0.02998,1271.469,6700956,96,0
"mawi_201512020000",128,4,22042019,0.03,0.029996,121.758,6456788,96,0
"mawi_201512020000",37,4,20356660,0.03,0.029999,44.329,6602060,96,0
"mawi_201512020000",64,4,21357482,0.03,0.029999,63.266,6567072,96,0
"mawi_201512020000",8,4,13744521,0.03,0.03,17.927,7250380,96,0
"mawi_201512020000",91,4,21765097,0.03,0.029999,124.448,9269604,96,0
"mawi_201512020000",1000,5,22988726,0.03,0.02998,778.419,7233040,96,0
"mawi_201512020000",128,5,22037621,0.03,0.029996,101.022,6315260,96,0
"mawi_201512020000",37,5,20334181,0.03,0.029999,25.646,4848816,96,0
"mawi_201512020000",64,5,21305859,0.03,0.029999,68.595,6506532,96,0
"mawi_201512020000",8,5,13788894,0.03,0.03,15.384,7222720,96,0
"mawi_201512020000",91,5,21775255,0.03,0.029999,95.558,5228796,96,0
"ML_Geer",1000,1,5462591,0.03,0.0299,13.538,3527456,96,0
"ML_Geer",128,1,1883404,0.03,0.029955,2.872,2942868,96,0
"ML_Geer",37,1,924980,0.03,0.029988,2.516,2320688,96,0
"ML_Geer",64,1,1284830,0.03,0.029999,2.341,2553232,96,0
"ML_Geer",8,1,325821,0.03,0.03,1.589,1067096,96,0
"ML_Geer",91,1,1561900,0.03,0.029949,2.966,2901808,96,0
"ML_Geer",1000,2,5516495,0.03,0.0299,15.411,3532156,96,0
"ML_Geer",128,2,1903165,0.03,0.029955,3.297,3082540,96,0
"ML_Geer",37,2,905867,0.03,0.029988,2.474,2212776,96,0
"ML_Geer",64,2,1250675,0.03,0.029999,2.373,2629600,96,0
"ML_Geer",8,2,309878,0.03,0.029989,1.508,1141512,96,0
"ML_Geer",91,2,1555942,0.03,0.029949,2.791,3039060,96,0
"ML_Geer",1000,3,5572670,0.03,0.0299,12.838,3571740,96,0
"ML_Geer",128,3,1815799,0.03,0.029955,2.745,3047624,96,0
"ML_Geer",37,3,905470,0.03,0.029988,2.453,2182052,96,0
"ML_Geer",64,3,1274407,0.03,0.029999,2.785,2737640,96,0
"ML_Geer",8,3,309910,0.03,0.03,1.379,1103032,96,0
"ML_Geer",91,3,1540234,0.03,0.029949,2.98,2736896,96,0
"ML_Geer",1000,4,5563889,0.03,0.0299,13.145,3544680,96,0
"ML_Geer",128,4,1898563,0.03,0.029955,3.554,3112448,96,0
"ML_Geer",37,4,899353,0.03,0.029988,2.369,2226248,96,0
"ML_Geer",64,4,1233317,0.03,0.029999,2.561,2645980,96,0
"ML_Geer",8,4,325981,0.03,0.029787,1.419,1085568,96,0
"ML_Geer",91,4,1538441,0.03,0.029949,2.584,2959524,96,0
"ML_Geer",1000,5,5597377,0.03,0.0299,12.598,3567704,96,0
"ML_Geer",128,5,1852043,0.03,0.029955,3.056,3085020,96,0
"ML_Geer",37,5,910510,0.03,0.029988,2.296,2216312,96,0
"ML_Geer",64,5,1248639,0.03,0.029999,2.765,2664624,96,0
"ML_Geer",8,5,309665,0.03,0.029665,1.423,1060944,96,0
"ML_Geer",91,5,1546589,0.03,0.029949,2.722,2815408,96,0
"mycielskian19",1000,1,443854517,0.03,0.027919,26.98,7864424,96,0
"mycielskian19",128,1,427410131,0.03,0.029948,54.086,10471520,96,0
"mycielskian19",37,1,403495450,0.03,0.029921,59.198,8892056,96,0
"mycielskian19",64,1,414057196,0.03,0.029948,52.914,8342668,96,0
"mycielskian19",8,1,317858074,0.03,0.029989,44.636,7469928,96,0
"mycielskian19",91,1,421961617,0.03,0.029847,63.395,11971596,96,0
"mycielskian19",1000,2,444018061,0.03,0.027919,32.363,7864980,96,0
"mycielskian19",128,2,426654111,0.03,0.029948,51.587,9762992,96,0
"mycielskian19",37,2,409995271,0.03,0.029921,58.288,8550540,96,0
"mycielskian19",64,2,414119180,0.03,0.029948,51.622,8842700,96,0
"mycielskian19",8,2,316781991,0.03,0.029989,44.493,6414200,96,0
"mycielskian19",91,2,422165813,0.03,0.029847,68.127,11309204,96,0
"mycielskian19",1000,3,443968211,0.03,0.027919,27.414,7738984,96,0
"mycielskian19",128,3,426053486,0.03,0.029948,55.711,10964784,96,0
"mycielskian19",37,3,401080964,0.03,0.029921,55.043,8970052,96,0
"mycielskian19",64,3,413965494,0.03,0.029948,48.662,8896512,96,0
"mycielskian19",8,3,317736698,0.03,0.029989,47.524,8205492,96,0
"mycielskian19",91,3,423418998,0.03,0.029847,58.74,9082800,96,0
"mycielskian19",1000,4,444104920,0.03,0.027919,30.878,7894704,96,0
"mycielskian19",128,4,426244025,0.03,0.029948,53.065,9270260,96,0
"mycielskian19",37,4,401850803,0.03,0.029921,40.581,9104044,96,0
"mycielskian19",64,4,414685972,0.03,0.029948,50.697,9077864,96,0
"mycielskian19",8,4,317482153,0.03,0.029989,40.594,6803984,96,0
"mycielskian19",91,4,423899037,0.03,0.029847,57.639,11209724,96,0
"mycielskian19",1000,5,443484220,0.03,0.027919,31.38,8249716,96,0
"mycielskian19",128,5,426610274,0.03,0.029948,49.412,9475644,96,0
"mycielskian19",37,5,401225885,0.03,0.029921,37.445,10093292,96,0
"mycielskian19",64,5,415981859,0.03,0.029948,54.717,10476444,96,0
"mycielskian19",8,5,317012051,0.03,0.029989,44.03,8097816,96,0
"mycielskian19",91,5,422013408,0.03,0.029847,54.788,11347412,96,0
"nlpkkt200",1000,1,18765336,0.03,0.029988,66.247,9351904,96,0
"nlpkkt200",128,1,8687525,0.03,0.029998,8.249,3573376,96,0
"nlpkkt200",37,1,5152048,0.03,0.029999,4.631,3463428,96,0
"nlpkkt200",64,1,6452238,0.03,0.029998,5.01,3476800,96,0
"nlpkkt200",8,1,2213760,0.03,0.03,2.108,2451320,96,0
"nlpkkt200",91,1,7436479,0.03,0.029995,7.249,3501412,96,0
"nlpkkt200",1000,2,18776532,0.03,0.029988,77.607,9305096,96,0
"nlpkkt200",128,2,8689135,0.03,0.029998,9.394,3578360,96,0
"nlpkkt200",37,2,5126688,0.03,0.029999,4.535,3091300,96,0
"nlpkkt200",64,2,6498390,0.03,0.029998,5.907,3525344,96,0
"nlpkkt200",8,2,2172949,0.03,0.03,1.875,2449920,96,0
"nlpkkt200",91,2,7496247,0.03,0.029995,7.246,3530804,96,0
"nlpkkt200",1000,3,18731861,0.03,0.029988,77.855,9342380,96,0
"nlpkkt200",128,3,8722889,0.03,0.029998,8.297,3573720,96,0
"nlpkkt200",37,3,5221846,0.03,0.029999,3.887,3442412,96,0
"nlpkkt200",64,3,6457529,0.03,0.029998,6.368,3559336,96,0
"nlpkkt200",8,3,2175934,0.03,0.03,2.18,2450064,96,0
"nlpkkt200",91,3,7484837,0.03,0.029995,7.466,3541848,96,0
"nlpkkt200",1000,4,18745314,0.03,0.029988,79.224,9368856,96,0
"nlpkkt200",128,4,8577330,0.03,0.029998,9.526,3650052,96,0
"nlpkkt200",37,4,5148910,0.03,0.029999,4.643,3061608,96,0
"nlpkkt200",64,4,6529830,0.03,0.029998,5.717,3509300,96,0
"nlpkkt200",8,4,2270058,0.03,0.03,2.279,2495584,96,0
"nlpkkt200",91,4,7440640,0.03,0.029995,6.598,3525312,96,0
"nlpkkt200",1000,5,18830950,0.03,0.029988,68.477,9418952,96,0
"nlpkkt200",128,5,8688022,0.03,0.029998,8.288,3596392,96,0
"nlpkkt200",37,5,5131947,0.03,0.029999,4.284,3091884,96,0
"nlpkkt200",64,5,6682831,0.03,0.029998,5.846,3515276,96,0
"nlpkkt200",8,5,2255892,0.03,0.03,1.996,2445312,96,0
"nlpkkt200",91,5,7542472,0.03,0.029995,7.274,3126144,96,0
"nlpkkt240",1000,1,27241114,0.03,0.029971,133.095,15720968,96,0
"nlpkkt240",128,1,12438513,0.03,0.03,14.561,5775408,96,0
"nlpkkt240",37,1,7474651,0.03,0.029999,6.732,5629704,96,0
"nlpkkt240",64,1,9362630,0.03,0.03,8.715,5612792,96,0
"nlpkkt240",8,1,3117720,0.03,0.03,3.546,4354560,96,0
"nlpkkt240",91,1,10807822,0.03,0.029998,11.371,5713128,96,0
"nlpkkt240",1000,2,27177907,0.03,0.029971,119.839,15347200,96,0
"nlpkkt240",128,2,12414468,0.03,0.03,14.85,5791956,96,0
"nlpkkt240",37,2,7368808,0.03,0.029999,7.057,4928624,96,0
"nlpkkt240",64,2,9381365,0.03,0.03,10.24,5642712,96,0
"nlpkkt240",8,2,3167714,0.03,0.03,3.404,4366848,96,0
"nlpkkt240",91,2,10793846,0.03,0.029998,12.516,5700596,96,0
"nlpkkt240",1000,3,27263098,0.03,0.029971,118.055,15450864,96,0
"nlpkkt240",128,3,12396610,0.03,0.03,14.428,5058256,96,0
"nlpkkt240",37,3,7425111,0.03,0.029999,7.503,4914688,96,0
"nlpkkt240",64,3,9234979,0.03,0.03,8.528,5657780,96,0
"nlpkkt240",8,3,3194380,0.03,0.03,3.407,4369920,96,0
"nlpkkt240",91,3,10789879,0.03,0.029998,10.139,5033816,96,0
"nlpkkt240",1000,4,27174264,0.03,0.029971,118.416,15633604,96,0
"nlpkkt240",128,4,12428092,0.03,0.03,14.929,5735548,96,0
"nlpkkt240",37,4,7287398,0.03,0.029999,7.443,5748420,96,0
"nlpkkt240",64,4,9264037,0.03,0.03,9.7,5051360,96,0
"nlpkkt240",8,4,3166298,0.03,0.03,3.642,4366848,96,0
"nlpkkt240",91,4,10837576,0.03,0.029998,13.084,5776440,96,0
"nlpkkt240",1000,5,27175839,0.03,0.029971,118.603,15391984,96,0
"nlpkkt240",128,5,12458624,0.03,0.03,14.532,5731984,96,0
"nlpkkt240",37,5,7437987,0.03,0.029999,6.743,4973908,96,0
